keyword,title,price,url,shipping_x,scraped_at,title_full,price_item,condition,shipping_y,marca,linha,modelo,versões,memória_interna,memória_ram,com_ranhura_para_cartão_de_memória,rede_móvel,tipo_de_conector_de_carregamento,com_conector_usb,com_conector_jack_3_5_mm,com_wi_fi,com_gps,com_bluetooth,com_nfc,com_radio,resolução_da_câmera_traseira_principal,resolução_de_vídeo_da_câmera_traseira,resolução_da_câmera_frontal_principal,características_principais_das_câmeras,resolução_das_câmeras_traseiras,abertura_do_diafragma_da_câmera_traseira,abertura_do_diafragma_da_câmera_frontal,quantidade_de_câmeras_traseiras,quantidade_de_câmeras_frontais,zoom_óptico,zoom_digital,resolução_de_vídeo_da_câmera_frontal,com_câmera,classificação_ip,com_teclado_qwerty_físico,é_resistente_à_água,é_resistente_ao_pó,é_dual_sim,quantidade_de_ranhuras_para_cartão_sim,quantidade_de_esims,tamanhos_de_cartão_sim_compatíveis,com_esim,nome_do_sistema_operacional,versão_original_do_sistema_operacional,última_versão_compatível_do_sistema_operacional,modelo_do_processador,modelo_de_gpu,quantidade_de_núcleos_do_processador,número_de_homologação_da_anatel,mês_de_lançamento,ano_de_lançamento,tamanho_da_tela,resolução_da_tela,tecnologia_da_tela,tipo_de_tela,pixels_por_polegada_da_tela,brilho_máximo_da_tela,proporção_da_tela,com_tela_tátil,tipo_de_bateria,com_carregamento_rápido,com_carregamento_sem_fio,com_bateria_removível,com_reconhecimento_facial,peso,altura_x_largura_x_profundidade,com_acelerômetro,com_sensor_de_proximidade,com_giroscópio,com_bússola,com_barômetro
iphone-13,Apple iPhone 13 128 Gb Memoria + Carregador Fone,2825,https://produto.mercadolivre.com.br/MLB-5325839390-apple-iphone-13-128-gb-memoria-carregador-fone-_JM?searchVariation=183186228410,Frete grátis,2025-05-18 18:19:26.566713,Apple iPhone 13 128 Gb Memoria + Carregador Fone (Recondicionado),2825,Recondicionado  |  3 vendidos,"em 12x R$ 235 , 42 sem juros",Apple,iPhone 13,iPhone 13,"A2626, A2628, A2631, A2633, A2634, A2635",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Deep fusion, HDR, Modo noite, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 Pro 128gb 6gb Tela 6.06'' Câm. 12mp Outlet,3799,https://produto.mercadolivre.com.br/MLB-5387788992-apple-iphone-13-pro-128gb-6gb-tela-606-cm-12mp-outlet-_JM?searchVariation=187939987211,Frete grátis,2025-05-18 18:19:26.567712,Apple iPhone 13 Pro 128gb 6gb Tela 6.06'' Câm. 12mp Outlet (Recondicionado),3799,Recondicionado,"em 12x R$ 365 , 23",Apple,iPhone 13,iPhone 13 Pro,"A2640, A2636, A2638, A2483, A2643",128 GB,6 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Modo retrato, Modo noite, Panorâmica, Modo rajada, Geoetiquetado",12 Mpx/12 Mpx/12 Mpx,f 2.8/f 1.8/f 1.5,f 2.2,3,1,6x,15x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112732101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,203 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 128gb Branco Lacrado Garantia 1 Ano + Brinde,4690,https://produto.mercadolivre.com.br/MLB-4713917120-apple-iphone-13-128gb-branco-lacrado-garantia-1-ano-brinde-_JM?searchVariation=182894901105,Frete grátis,2025-05-18 18:19:26.567712,Apple iPhone 13 128gb Branco Lacrado Garantia 1 Ano + Brinde,4690,Novo  |  1 vendido,"em 12x R$ 390 , 83 sem juros",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Deep fusion, HDR, Modo noite, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 128gb 4gb Ram Tela 6.1' Câmera 12mp Seminovo,4900,https://produto.mercadolivre.com.br/MLB-3940902555-apple-iphone-13-128gb-4gb-ram-tela-61-cmera-12mp-seminovo-_JM?searchVariation=186548015869,Frete grátis,2025-05-18 18:19:26.567712,Apple iPhone 13 128gb 4gb Ram Tela 6.1' Câmera 12mp Seminovo (Recondicionado),4900,Recondicionado  |  3 vendidos,"em 12x R$ 289 , 92 sem juros",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 (128gb) Preto Novo + Acessórios,3697,https://produto.mercadolivre.com.br/MLB-4040989809-apple-iphone-13-128gb-preto-novo-acessorios-_JM?searchVariation=187632676425,Frete grátis,2025-05-18 18:19:26.567712,Apple iPhone 13 (128gb) Preto Novo + Acessórios,3697,Novo  |  +5 vendidos,"em 12x R$ 308 , 08 sem juros",Apple,iPhone 13,iPhone 13,"A2626, A2628, A2631, A2633, A2634, A2635",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Deep fusion, HDR, Modo noite, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 5g 128gb 4gb Ram Tela 6.1' Câmera Dupla 12mp,4999,https://produto.mercadolivre.com.br/MLB-5338826122-apple-iphone-13-5g-128gb-4gb-ram-tela-61-cmera-dupla-12mp-_JM?searchVariation=187408769711,Frete grátis,2025-05-18 18:19:26.567712,Apple iPhone 13 5g 128gb 4gb Ram Tela 6.1' Câmera Dupla 12mp,4999,Novo  |  4 vendidos,"em 12x R$ 304 , 11 sem juros",Apple,iPhone 13,iPhone 13,"A2626, A2628, A2631, A2633, A2634, A2635",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Deep fusion, HDR, Modo noite, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 (128 Gb) Estelar +todos Os Acessórios - 100%,3699,https://produto.mercadolivre.com.br/MLB-3968663295-apple-iphone-13-128-gb-estelar-todos-os-acessorios-100-_JM?searchVariation=186854168187,Frete grátis,2025-05-18 18:19:26.567712,Apple iPhone 13 (128 Gb) Estelar +todos Os Acessórios - 100%,3699,Novo  |  +25 vendidos,"em 12x R$ 308 , 25 sem juros",Apple,iPhone 13,iPhone 13,"A2626, A2628, A2631, A2633, A2634, A2635",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Deep fusion, HDR, Modo noite, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Celular Apple iPhone 13 (128 Gb) Midnight,3999,https://produto.mercadolivre.com.br/MLB-4053572049-celular-apple-iphone-13-128-gb-midnight-_JM?searchVariation=187831576247,Frete grátis,2025-05-18 18:19:26.568713,Celular Apple iPhone 13 (128 Gb) Midnight,3999,Novo,"em 12x R$ 384 , 37",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone 13 128 Gb Preto - Vitrine Garantia + Nf Bateria 100%,3397,https://produto.mercadolivre.com.br/MLB-5378233536-iphone-13-128-gb-preto-vitrine-garantia-nf-bateria-100-_JM?searchVariation=183540629834,Frete grátis,2025-05-18 18:19:26.568713,iPhone 13 128 Gb Preto - Vitrine Garantia + Nf Bateria 100% (Recondicionado),3397,Recondicionado  |  4 vendidos,"em 12x R$ 283 , 08 sem juros",Apple,iPhone 13,iPhone 13,"A2626, A2628, A2631, A2633, A2634, A2635",128 GB,3 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Deep fusion, HDR, Modo noite, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,1,Nano-SIM,Sim,ios 18,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 128gb 4gb Ram Tela 6.1'' Câm. 12mp Seminovo,4900,https://produto.mercadolivre.com.br/MLB-5235117250-apple-iphone-13-128gb-4gb-ram-tela-61-cm-12mp-seminovo-_JM?searchVariation=186547912327,Frete grátis,2025-05-18 18:19:26.568713,Apple iPhone 13 128gb 4gb Ram Tela 6.1'' Câm. 12mp Seminovo (Recondicionado),4900,Recondicionado  |  1 vendido,"em 12x R$ 315 , 55",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 128gb Preto Lacrado Garantia 1 Ano + Brinde,4690,https://produto.mercadolivre.com.br/MLB-3705328925-apple-iphone-13-128gb-preto-lacrado-garantia-1-ano-brinde-_JM?searchVariation=182894937097,Frete grátis,2025-05-18 18:19:26.568713,Apple iPhone 13 128gb Preto Lacrado Garantia 1 Ano + Brinde,4690,Novo  |  1 vendido,"em 12x R$ 390 , 83 sem juros",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Deep fusion, HDR, Modo noite, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 (128 GB) - Estelar - Distribuidor Autorizado,7599,https://www.mercadolivre.com.br/apple-iphone-13-128-gb-estelar-distribuidor-autorizado/p/MLB1018500855,Chegará grátis amanhã,2025-05-18 18:19:26.975041,Apple iPhone 13 (128 GB) - Estelar - Distribuidor Autorizado,7599,Novo  |  +50mil vendidos,"ou R$ 3.887 , 78 em 10x R$ 388 , 78 sem juros",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 (256 GB) - Estelar - Distribuidor Autorizado,8599,https://www.mercadolivre.com.br/apple-iphone-13-256-gb-estelar-distribuidor-autorizado/p/MLB1018500856,Chegará grátis amanhã,2025-05-18 18:19:26.976041,Apple iPhone 13 (256 GB) - Estelar - Distribuidor Autorizado,8599,Novo  |  +1000 vendidos,"ou R$ 4.731 , 80 em 10x R$ 473 , 18 sem juros",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",256 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 13 (128 GB) Meia-noite - Aceitável (Recondicionado),2499,https://www.mercadolivre.com.br/apple-iphone-13-128-gb-meia-noite-aceitavel-recondicionado/p/MLB2000086180,Frete grátis,2025-05-18 18:19:26.976041,Apple iPhone 13 (128 GB) Meia-noite - Aceitável (Recondicionado),2499,Recondicionado  |  +5 vendidos,"em 12x R$ 208 , 25 sem juros",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone 13 Dual SIM 256 GB verde - Excelente (Recondicionado),3390,https://www.mercadolivre.com.br/iphone-13-dual-sim-256-gb-verde-excelente-recondicionado/p/MLB2000018677,Frete grátis,2025-05-18 18:19:26.976041,iPhone 13 Dual SIM 256 GB verde - Excelente (Recondicionado),3390,Recondicionado  |  +5 vendidos,"em 12x R$ 282 , 50 sem juros",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",256 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,iPhone 13 Rosa (128gb) + Carregador E Fone De Ouvido,2995,https://produto.mercadolivre.com.br/MLB-5352373776-iphone-13-rosa-128gb-carregador-e-fone-de-ouvido-_JM?searchVariation=183366154062,Frete grátis,2025-05-18 18:19:26.976041,iPhone 13 Rosa (128gb) + Carregador E Fone De Ouvido (Recondicionado),2995,Recondicionado  |  +100 vendidos,"em 12x R$ 249 , 58 sem juros",Apple,iPhone 13,iPhone 13,"A2634, A2635, A2628, A2633, A2631, A2626",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,3840 px x 2160 px,12 Mpx,"Bokeh, Modo noite, Deep fusion, HDR, Modo rajada",12 Mpx/12 Mpx,f 1.6/f 2.4,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,15,16,Apple A15 Bionic,Apple GPU,6,112722101993,Setembro,2021,"6,1 """,1170 px x 2532 px,OLED,Super Retina XDR,460 dpi,1.200 cd/m²,19.5:9,Sim,Íon de lítio,Sim,Sim,Não,Sim,173 g,14.67 cm x 7.15 cm x 7.65 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,Apple iPhone 12 (128 GB) - Azul,2749,https://www.mercadolivre.com.br/apple-iphone-12-128-gb-azul/p/MLB16163654,Frete grátis,2025-05-18 18:19:26.976041,Apple iPhone 12 (128 GB) - Azul,2749,Novo  |  +1000 vendidos,"em 12x R$ 229 , 08 sem juros",Apple,iPhone 12,iPhone 12,"A2403, A2402, A2172",128 GB,4 GB,Não,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,12 Mpx,2160 px x 3840 px,12 Mpx,,12 Mpx/12 Mpx,f 2.4/f 1.6,f 2.2,2,1,2x,5x,3840 px x 2160 px,Sim,IP68,Não,Sim,Sim,Não,1,1,Nano-SIM,Sim,iOS,14,16,Apple A14 Bionic,,6,129962001993,Outubro,2020,"6,1 """,1170 px x 2532 px,OLED,,460 dpi,,,Sim,Íon de lítio,Sim,Sim,Não,Sim,162 g,14.67 cm x 7.15 cm x 7.4 mm,Sim,Sim,Sim,Sim,Sim
iphone-13,"Smartphone Samsung Galaxy A25 5G 256GB 8GB Ram Dual SIM Android 14 Azul-Escuro 6,5''",1911,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=RgiHPjQFiDY9Zicx%2FzHIGH12wAcn0EFqitdHPDRj6lHYJuQy%2Fh4mYphWHiIdM0JbSlXn6IOEeYCQ19pm0%2BeBbo5IDzGVWr81J4FCEPg0HvEzzpGzrhpJUcpI4kJeI%2Fii23Jvmp13ie9rqN%2FynLWLAOvCu9rd9wnLBdsM798j9OkkSCWIbrrA9Fr6tgX0hHl3p4EV%2BlUZp8S9tPadbgwBjwTdZ%2BOBsI2Bk2XTZgG82MdrwtRsDFJ%2F%2F%2FvCC4Hs7lwCXQcbzv55AD8OkjYgEJO71sdYro25rtYon1Wo%2B819RRlkgmpG9%2B02IuZunlym21Zyh6Bo2lJSaFqHSiMq3tWD79TW4bqQCaUBm22cX1Am%2FvMz6qRPq%2B%2BBFPoSrkbDlW40nDmDO1EBBDgdMiGjjCL5ePCZpQiUJSxRqv6DIz53M6kObDdGIkN1fSAMMgJzneLES6Seu5XAAt6L%2FqHw%2BNtZ5J%2F%2BgTPUsqfNdAJB2B55sB%2BemzAm%2FNcB6r3%2F5ii04j9S%2BbaPyNtfrfj5ALmbCLJ8smoo9XD8NJtiQDCFjtoZ%2FGVv2VHc0XtXOraWQuH38399PJ0WT0ahnQTAisFzRMDF2jv9LhqDRBUv5ydcovmJCZsSoIJuHjvdLRoAD865aCIMIkIwFTIK0r6yW78jNS8GBcf4b7WGvoBzI2n4jsCP4tOUyb9TerrUTXwH6o61BseWJo616ZtGKN06Ju5RKAefgOsaCucdibtY3Z%2F8xYlLOzHkv2g%2Bk%2FiNOOqpGMUbO4Uj4vZeF7L3YFFHBtfHAwG2yaiYuxV6%2FGpoGf5HRJVVFBih4lSgXbeW0Z8OpOBxg18LA3Va8N8HlA11Ed7RN8pHDs%2BDSCBZf7Wqcg80bxpe8DEp8nFwWhul6CJslEAVqtIhSo0ou1TLMkN59iWRgrAXBuKoFnyS3FYM4rVXALJMN5DgWQ%2BBhyeddqAhn7H57194iUZ4DhRXvKQ8xW5SlNAoi5xM33R%2BXaCesC8Cg8FUMUd1PkYk4LU%2BgyztW0H7TAOfwCqskXrbCsB5tlgVz%2FwziwyceOX%2Fh%2FPg3KPaLszsbeI0ZSiTDfF8,Chegará grátis amanhã,2025-05-18 18:19:26.977070,"Smartphone Samsung Galaxy A25 5G 256GB 8GB Ram Dual SIM Android 14 Azul-Escuro 6,5''",1911,Novo  |  +10mil vendidos,"ou R$ 1.359 em 12x R$ 113 , 25 sem juros",Samsung,Galaxy A,A25 5G Dual SIM,"SM-A256E, SM-A256E/DS, SM-A256E/DSN, SM-A256B, SM-A256B/DS, SM-A256B/DSN, SM-A256U, SM-A256U1",256 GB,8 GB,Sim,5G,USB-C,Sim,Sim,Sim,Sim,Sim,Sim,Sim,50 Mpx,3840 px x 2160 px,13 Mpx,,50 Mpx/8 Mpx/2 Mpx,f 1.8/f 2.2/f 2.4,f 2.2,3,1,10x,10x,,Sim,,Não,Não,Não,Sim,2,0,Nano-SIM,Não,Android,11,14,Exynos 1280,,8,198292300953,Março,2024,"6,5 """,1080 px x 2340 px,Super AMOLED,,396 dpi,1.000 cd/m²,,Sim,Polímero de lítio,Sim,Não,Não,Sim,197 g,16.1 cm x 7.65 cm x 8.3 mm,Sim,Sim,Sim,Não,Não
